tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,6241,0,live,RRM2,"C2orf48, R2, RR2, RR2M",ribonucleotide reductase regulatory subunit M2,ribonucleoside-diphosphate reductase subunit M2|ribonucleotide reductase M2 polypeptide|ribonucleotide reductase small chain|ribonucleotide reductase small subunit|uncharacterized protein C2orf48,2p25.1,2,NC_000002.12,10122568,10211010,plus,14,180390
9606,Homo sapiens,26524,0,live,LATS2,KPM,large tumor suppressor kinase 2,"serine/threonine-protein kinase LATS2|LATS (large tumor suppressor, Drosophila) homolog 2|LATS, large tumor suppressor, homolog 2|kinase phosphorylated during mitosis protein|large tumor suppressor homolog 2|serine/threonine kinase KPM|serine/threonine-protein kinase kpm|warts-like kinase",13q12.11,13,NC_000013.11,20973036,21061586,minus,11,604861
9606,Homo sapiens,1301,0,live,COL11A1,"CO11A1, COLL6, DFNA37, STL2",collagen type XI alpha 1 chain,"collagen alpha-1(XI) chain|collagen XI, alpha-1 polypeptide|collagen, type XI, alpha 1|deafness, autosomal dominant 37",1p21.1,1,NC_000001.11,102876467,103108580,minus,71,120280
9606,Homo sapiens,406931,0,live,MIR139,"MIR139-3p, MIRN139, mir-139",microRNA 139,hsa-mir-139,11q13.4,11,NC_000011.10,72615063,72615130,minus,1,615017
9606,Homo sapiens,406959,0,live,MIR183,"MIRN183, miR-183, miRNA183",microRNA 183,hsa-mir-183,7q32.2,7,NC_000007.14,129774905,129775014,minus,1,611608
9606,Homo sapiens,8912,0,live,CACNA1H,"CACNA1HB, Cav3.2, ECA6, EIG6, HALD4",calcium voltage-gated channel subunit alpha1 H,"voltage-dependent T-type calcium channel subunit alpha-1H|calcium channel, voltage-dependent, T type, alpha 1H subunit|calcium channel, voltage-dependent, T type, alpha 1Hb subunit|low-voltage-activated calcium channel alpha1 3.2 subunit|low-voltage-activated calcium channel alpha13.2 subunit|voltage dependent t-type calcium channel alpha-1H subunit|voltage-gated calcium channel alpha subunit Cav3.2|voltage-gated calcium channel alpha subunit CavT.2|voltage-gated calcium channel subunit alpha Cav3.2",16p13.3,16,NC_000016.10,1153106,1221772,plus,36,607904
9606,Homo sapiens,5093,0,live,PCBP1,"HEL-S-85, HNRPE1, HNRPX, hnRNP-E1, hnRNP-X",poly(rC) binding protein 1,poly(rC)-binding protein 1|alpha-CP1|epididymis secretory protein Li 85|heterogeneous nuclear ribonucleoprotein E1|heterogenous nuclear ribonucleoprotein E1|heterogenous nuclear ribonucleoprotein X|nucleic acid-binding protein SUB2.3,2p13.3,2,NC_000002.12,70087477,70089203,plus,1,601209
9606,Homo sapiens,9166,0,live,EBAG9,"EB9, PDAF",estrogen receptor binding site associated antigen 9,receptor-binding cancer antigen expressed on SiSo cells|cancer-associated surface antigen RCAS1|estrogen receptor-binding fragment-associated gene 9 protein,8q23.2,8,NC_000008.11,109539700,109565996,plus,8,605772
9606,Homo sapiens,1643,0,live,DDB2,"DDBB, UV-DDB2, XPE",damage specific DNA binding protein 2,"DNA damage-binding protein 2|DDB p48 subunit|UV-DDB 2|UV-damaged DNA-binding protein 2|damage-specific DNA binding protein 2, 48kDa|xeroderma pigmentosum group E protein",11p11.2,11,NC_000011.10,47214942,47239218,plus,10,600811
9606,Homo sapiens,57591,0,live,MRTFA,"BSAC, MAL, MKL, MKL1, MRTF-A",myocardin related transcription factor A,"myocardin-related transcription factor A|MKL/myocardin-like protein 1|basic, SAP and coiled-coil domain|megakaryoblastic leukemia (translocation) 1|megakaryoblastic leukemia 1 protein|megakaryocytic acute leukemia protein",22q13.1-q13.2,22,NC_000022.11,40410289,40636719,minus,16,606078
9606,Homo sapiens,6281,0,live,S100A10,"42C, ANX2L, ANX2LG, CAL1L, CLP11, Ca[1], GP11, P11, p10",S100 calcium binding protein A10,"protein S100-A10|S100 calcium binding protein A10 (annexin II ligand, calpactin I, light polypeptide (p11))|annexin II ligand, calpactin I, light polypeptide|annexin II tetramer (AIIt) p11 subunit|calpactin I light chain|calpactin-1 light chain|cellular ligand of annexin II",1q21.3,1,NC_000001.11,151982915,151993859,minus,3,114085
9606,Homo sapiens,55,0,live,ACP3,"5'-NT, ACP-3, ACPP, TM-PAP",acid phosphatase 3,"prostatic acid phosphatase|TMPase|acid phosphatase, prostate|ecto-5'-nucleotidase|prostatic acid phosphotase|thiamine monophosphatase",3q22.1,3,NC_000003.12,132317403,132368765,plus,12,171790
9606,Homo sapiens,386653,0,live,IL31,IL-31,interleukin 31,interleukin-31,12q24.31,12,NC_000012.12,122172029,122174221,minus,3,609509
9606,Homo sapiens,7134,0,live,TNNC1,"CMD1Z, CMH13, TN-C, TNC, TNNC","troponin C1, slow skeletal and cardiac type","troponin C, slow skeletal and cardiac muscles|cardiac troponin C|slow twitch skeletal/cardiac muscle troponin C|troponin C type 1 (slow)",3p21.1,3,NC_000003.12,52451100,52454041,minus,6,191040
9606,Homo sapiens,55353,0,live,LAPTM4B,"LAPTM4beta, LC27",lysosomal protein transmembrane 4 beta,lysosomal-associated transmembrane protein 4B|lysosomal associated protein transmembrane 4 beta|lysosome-associated transmembrane protein 4-beta,8q22.1,8,NC_000008.11,97775788,97853013,plus,7,613296
9606,Homo sapiens,4214,0,live,MAP3K1,"MAPKKK1, MEKK, MEKK 1, MEKK1, SRXY6",mitogen-activated protein kinase kinase kinase 1,"mitogen-activated protein kinase kinase kinase 1|MAP/ERK kinase kinase 1|MAPK/ERK kinase kinase 1|MEK kinase 1|mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase",5q11.2,5,NC_000005.10,56815543,56896152,plus,22,600982
9606,Homo sapiens,406892,0,live,MIR100,"MIRN100, miR-100",microRNA 100,hsa-mir-100,11q24.1,11,NC_000011.10,122152229,122152308,minus,1,613186
9606,Homo sapiens,5716,0,live,PSMD10,"dJ889N15.2, p28, p28(GANK)","proteasome 26S subunit, non-ATPase 10","26S proteasome non-ATPase regulatory subunit 10|26S proteasome regulatory subunit p28|ankyrin repeat protein|gankyrin|hepatocellular carcinoma-associated protein p28-II|proteasome (prosome, macropain) 26S subunit, non-ATPase, 10",Xq22.3,X,NC_000023.11,108084205,108091644,minus,5,300880
9606,Homo sapiens,10935,0,live,PRDX3,"AOP-1, AOP1, HBC189, MER5, PRO1748, SP-22, prx-III",peroxiredoxin 3,"thioredoxin-dependent peroxide reductase, mitochondrial|antioxidant protein 1|epididymis secretory sperm binding protein|peroxiredoxin III|protein MER5 homolog",10q26.11,10,NC_000010.11,119167720,119178812,minus,7,604769
9606,Homo sapiens,3984,0,live,LIMK1,"LIMK, LIMK-1",LIM domain kinase 1,LIM domain kinase 1|LIM motif-containing protein kinase,7q11.23,7,NC_000007.14,74083804,74122525,plus,17,601329
9606,Homo sapiens,4440,0,live,MSI1,,musashi RNA binding protein 1,RNA-binding protein Musashi homolog 1|musashi-1|musashi1,12q24.31,12,NC_000012.12,120339662,120369174,minus,21,603328
9606,Homo sapiens,57521,0,live,RPTOR,"KOG1, Mip1",regulatory associated protein of MTOR complex 1,regulatory-associated protein of mTOR|p150 target of rapamycin (TOR)-scaffold protein containing WD-repeats|raptor,17q25.3,17,NC_000017.11,80544838,80966368,plus,34,607130
9606,Homo sapiens,5530,0,live,PPP3CA,"ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, IECEE, IECEE1, PPP2B",protein phosphatase 3 catalytic subunit alpha,"serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform|CAM-PRP catalytic subunit|calcineurin A alpha|calmodulin-dependent calcineurin A subunit alpha isoform|protein phosphatase 2B, catalytic subunit, alpha isoform|protein phosphatase 3 (formerly 2B), catalytic subunit, alpha isoform|protein phosphatase 3 catalytic subunit alpha isozyme",4q24,4,NC_000004.12,101023418,101348295,minus,16,114105
9606,Homo sapiens,3803,0,live,KIR2DL2,"CD158B1, CD158b, NKAT-6, NKAT6, p58.2","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2","killer cell immunoglobulin-like receptor 2DL2|CD158 antigen-like family member B1|MHC class I NK cell receptor|killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2|natural killer-associated transcript 6|p58 NK receptor CL-43|p58 natural killer cell receptor clone CL-43",19q13.4,19,,,,,,604937
9606,Homo sapiens,1192,0,live,CLIC1,"CL1C1, CLCNL1, G6, NCC27",chloride intracellular channel 1,chloride intracellular channel protein 1|RNCC protein|chloride channel ABP|hRNCC|nuclear chloride ion channel 27|nuclear chloride ion channel protein|p64CLCP|regulatory nuclear chloride ion channel protein,6p21.33,6,NC_000006.12,31730581,31737318,minus,7,602872
9606,Homo sapiens,25855,0,live,BRMS1,,BRMS1 transcriptional repressor and anoikis regulator,breast cancer metastasis-suppressor 1|breast cancer metastasis suppressor 1,11q13.2,11,NC_000011.10,66337333,66345125,minus,9,606259
9606,Homo sapiens,10131,0,live,TRAP1,"HSP 75, HSP75, HSP90L, TRAP-1",TNF receptor associated protein 1,"heat shock protein 75 kDa, mitochondrial|TNFR-associated protein 1|testicular tissue protein Li 209|tumor necrosis factor type 1 receptor-associated protein",16p13.3,16,NC_000016.10,3658037,3717524,minus,19,606219
9606,Homo sapiens,1984,0,live,EIF5A,"EIF-5A1, eIF-4D, eIF5AI, EIF5A",eukaryotic translation initiation factor 5A,eukaryotic translation initiation factor 5A-1|eukaryotic initiation factor 5A|rev-binding factor,17p13.1,17,NC_000017.11,7306999,7312463,plus,10,600187
9606,Homo sapiens,2878,0,live,GPX3,"GPx-P, GSHPx-3, GSHPx-P",glutathione peroxidase 3,glutathione peroxidase 3|GPx-3|extracellular glutathione peroxidase|glutathione peroxidase 3 (plasma)|plasma glutathione peroxidase,5q33.1,5,NC_000005.10,151020591,151028988,plus,6,138321
9606,Homo sapiens,8764,0,live,TNFRSF14,"ATAR, CD270, HVEA, HVEM, LIGHTR, TR2",TNF receptor superfamily member 14,"tumor necrosis factor receptor superfamily member 14|CD40-like protein|herpes virus entry mediator A|tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)|tumor necrosis factor receptor-like gene2",1p36.32,1,NC_000001.11,2556365,2565622,plus,8,602746
9606,Homo sapiens,3625,0,live,INHBB,,inhibin subunit beta B,"inhibin beta B chain|Inhibin, beta-2|activin AB beta polypeptide|activin beta-B chain|inhibin beta B subunit",2q14.2,2,NC_000002.12,120346136,120351803,plus,2,147390
9606,Homo sapiens,9156,0,live,EXO1,"HEX1, hExoI",exonuclease 1,"exonuclease 1|rad2 nuclease family member, homolog of S. cerevisiae exonuclease 1",1q43,1,NC_000001.11,241847967,241889939,plus,18,606063
9606,Homo sapiens,6750,0,live,SST,SMST,somatostatin,somatostatin|growth hormone release-inhibiting factor|prepro-somatostatin|somatostatin-14|somatostatin-28,3q27.3,3,NC_000003.12,187668912,187670394,minus,2,182450
9606,Homo sapiens,11073,0,live,TOPBP1,"Dpb11, TOP2BP1",DNA topoisomerase II binding protein 1,DNA topoisomerase 2-binding protein 1|DNA topoisomerase II-beta-binding protein 1|topoisomerase (DNA) II binding protein 1,3q22.1,3,NC_000003.12,133600238,133661968,minus,28,607760
9606,Homo sapiens,55743,0,live,CHFR,"RNF116, RNF196",checkpoint with forkhead and ring finger domains,"E3 ubiquitin-protein ligase CHFR|RING finger protein 196|RING-type E3 ubiquitin transferase CHFR|checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase",12q24.33,12,NC_000012.12,132832356,132887618,minus,19,605209
9606,Homo sapiens,7942,0,live,TFEB,"ALPHATFEB, BHLHE35, TCFEB",transcription factor EB,transcription factor EB|T-cell transcription factor EB|class E basic helix-loop-helix protein 35,6p21.1,6,NC_000006.12,41683978,41736223,minus,17,600744
9606,Homo sapiens,1454,0,live,CSNK1E,"CKIe, CKIepsilon, HCKIE",casein kinase 1 epsilon,casein kinase I isoform epsilon,22q13.1,22,NC_000022.11,38290691,38318084,minus,12,600863
9606,Homo sapiens,84634,0,live,KISS1R,"AXOR12, CPPB1, GPR54, HH8, HOT7T175, KISS-1R",KISS1 receptor,kiSS-1 receptor|G protein-coupled receptor 54|G-protein coupled receptor OT7T175|hypogonadotropin-1|kisspeptins receptor|metastin receptor,19p13.3,19,NC_000019.10,916693,921005,plus,5,604161
9606,Homo sapiens,4082,0,live,MARCKS,"80K-L, MACS, PKCSL, PRKCSL",myristoylated alanine rich protein kinase C substrate,"myristoylated alanine-rich C-kinase substrate|myristoylated alanine-rich protein kinase C substrate (MARCKS, 80K-L)|phosphomyristin|protein kinase C substrate, 80 kDa protein, light chain",6q21,6,NC_000006.12,113857345,113863475,plus,2,177061
9606,Homo sapiens,22974,0,live,TPX2,"C20orf1, C20orf2, DIL-2, DIL2, FLS353, GD:C20orf1, HCA519, HCTP4, REPP86, p100",TPX2 microtubule nucleation factor,"targeting protein for Xklp2|TPX2, microtubule-associated protein homolog|TPX2, microtubule-associated, homolog|differentially expressed in cancerous and non-cancerous lung cells 2|differentially expressed in lung cells|hepatocellular carcinoma-associated antigen 519|hepatocellular carcinoma-associated antigen 90|preferentially expressed in colorectal cancer|protein fls353|restricted expression proliferation associated protein 100",20q11.21,20,NC_000020.11,31739248,31801802,plus,18,605917
9606,Homo sapiens,6423,0,live,SFRP2,"FRP-2, SARP1, SDF-5",secreted frizzled related protein 2,secreted frizzled-related protein 2|SARP-1|sFRP-2|secreted apoptosis related protein 1|testicular tissue protein Li 170,4q31.3,4,NC_000004.12,153780591,153789083,minus,3,604157
9606,Homo sapiens,57154,0,live,SMURF1,,SMAD specific E3 ubiquitin protein ligase 1,E3 ubiquitin-protein ligase SMURF1|E3 ubiquitin ligase SMURF1|HECT-type E3 ubiquitin transferase SMURF1|Smad ubiquitination regulatory factor 1|Smad-specific E3 ubiquitin ligase 1|hSMURF1,7q22.1,7,NC_000007.14,99027435,99144118,minus,19,605568
9606,Homo sapiens,9510,0,live,ADAMTS1,"C3-C5, METH1",ADAM metallopeptidase with thrombospondin type 1 motif 1,"A disintegrin and metalloproteinase with thrombospondin motifs 1|ADAM-TS 1|ADAM-TS1|ADAMTS-1|METH-1|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 1|human metalloproteinase with thrombospondin type 1 motifs",21q21.3,21,NC_000021.9,26835755,26845409,minus,9,605174
9606,Homo sapiens,7850,0,live,IL1R2,"CD121b, CDw121b, IL-1R-2, IL-1RT-2, IL-1RT2c, IL1RB, IL1R2",interleukin 1 receptor type 2,"interleukin-1 receptor type 2|CD121 antigen-like family member B|IL-1 type II receptor|IL-1R-beta|antigen CDw121b|interleukin 1 receptor type II variant 3|interleukin-1 receptor beta|interleukin-1 receptor type II|type II interleukin-1 receptor, beta",2q11.2,2,NC_000002.12,101991805,102028544,plus,15,147811
9606,Homo sapiens,407042,0,live,MIR34C,"MIRN34C, miRNA34C, mir-34c",microRNA 34c,hsa-mir-34c,11q23.1,11,NC_000011.10,111513439,111513515,plus,1,611375
9606,Homo sapiens,51147,0,live,ING4,"my036, p29ING4",inhibitor of growth family member 4,inhibitor of growth protein 4|brain my036 protein|candidate tumor suppressor p33 ING1 homolog,12p13.31,12,NC_000012.12,6650301,6663143,minus,9,608524
9606,Homo sapiens,3756,0,live,KCNH1,"EAG, EAG1, Kv10.1, TMBTS, ZLS1, h-eag, hEAG, hEAG1",potassium voltage-gated channel subfamily H member 1,"potassium voltage-gated channel subfamily H member 1|EAG channel 1|ether-a-go-go 1|ether-a-go-go potassium channel 1|ether-a-go-go, Drosophila, homolog of|potassium channel, voltage gated eag related subfamily H, member 1|potassium voltage-gated channel, subfamily H (eag-related), member 1|voltage-gated potassium channel subunit Kv10.1",1q32.2,1,NC_000001.11,210678314,211134148,minus,12,603305
9606,Homo sapiens,831,0,live,CAST,"BS-17, PLACK",calpastatin,calpastatin|calpain inhibitor|sperm BS-17 component,5q15,5,NC_000005.10,96662037,96774683,plus,36,114090
9606,Homo sapiens,4758,0,live,NEU1,"NANH, NEU, SIAL1",neuraminidase 1,sialidase-1|G9 sialidase|N-acetyl-alpha-neuraminidase 1|acetylneuraminyl hydrolase|exo-alpha-sialidase|lysosomal sialidase|sialidase 1 (lysosomal sialidase),6p21.33,6,NC_000006.12,31857659,31862821,minus,6,608272
9606,Homo sapiens,442890,0,live,MIR133B,"MIRN133B, miRNA133B, mir-133b",microRNA 133b,hsa-mir-133b,6p12.2,6,NC_000006.12,52148923,52149041,plus,1,610946
9606,Homo sapiens,1366,0,live,CLDN7,"CEPTRL2, CLDN-7, CPETRL2, Hs.84359, claudin-1",claudin 7,claudin-7|clostridium perfringens enterotoxin receptor-like 2|epididymis secretory sperm binding protein,17p13.1,17,NC_000017.11,7259903,7263193,minus,5,609131
9606,Homo sapiens,5753,0,live,PTK6,BRK,protein tyrosine kinase 6,protein-tyrosine kinase 6|PTK6 protein tyrosine kinase 6|breast tumor kinase|protein-tyrosine kinase BRK|tyrosine-protein kinase BRK,20q13.33,20,NC_000020.11,63528001,63537376,minus,8,602004
9606,Homo sapiens,5889,0,live,RAD51C,"BROVCA3, FANCO, R51H3, RAD51L2",RAD51 paralog C,DNA repair protein RAD51 homolog 3|RAD51-like protein 2|yeast RAD51 homolog 3,17q22,17,NC_000017.11,58692140,58735611,plus,12,602774
9606,Homo sapiens,574456,0,live,MIR497,"MIRN497, hsa-mir-497, mir-497",microRNA 497,,17p13.1,17,NC_000017.11,7017911,7018022,minus,1,615672
9606,Homo sapiens,8714,0,live,ABCC3,"ABC31, EST90757, MLP2, MOAT-D, MRP3, cMOAT2",ATP binding cassette subfamily C member 3,"canalicular multispecific organic anion transporter 2|ATP-binding cassette sub-family C member 3|ATP-binding cassette, sub-family C (CFTR/MRP), member 3|canicular multispecific organic anion transporter|multi-specific organic anion transporter D|multidrug resistance associated protein|multidrug resistance-associated protein 3",17q21.33,17,NC_000017.11,50634881,50692253,plus,31,604323
9606,Homo sapiens,10075,0,live,HUWE1,"ARF-BP1, HECTH9, HSPC272, Ib772, LASU1, MRXST, MULE, URE-B1, UREB1","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1","E3 ubiquitin-protein ligase HUWE1|ARF-binding protein 1|BJ-HCC-24 tumor antigen|HECT domain protein LASU1|HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase|HECT-type E3 ubiquitin transferase HUWE1|Mcl-1 ubiquitin ligase E3|URE-binding protein 1|homologous to E6AP carboxyl terminus homologous protein 9|large structure of UREB1|upstream regulatory element-binding protein 1",Xp11.22,X,NC_000023.11,53532096,53686723,minus,92,300697
9606,Homo sapiens,7182,0,live,NR2C2,"TAK1, TR4",nuclear receptor subfamily 2 group C member 2,nuclear receptor subfamily 2 group C member 2|Nuclear hormone receptor TR4|orphan nuclear receptor TAK1|orphan nuclear receptor TR4|orphan receptor TR4|testicular nuclear receptor 4,3p25.1,3,NC_000003.12,14947583,15049273,plus,22,601426
9606,Homo sapiens,3068,0,live,HDGF,HMG1L2,heparin binding growth factor,hepatoma-derived growth factor|epididymis secretory sperm binding protein|hepatoma derived growth factor|high mobility group protein 1-like 2,1q23.1,1,NC_000001.11,156742107,156752448,minus,13,600339
9606,Homo sapiens,10848,0,live,PPP1R13L,"IASPP, NKIP1, RAI, RAI4",protein phosphatase 1 regulatory subunit 13 like,"relA-associated inhibitor|NFkB interacting protein 1|PPP1R13B-like protein|inhibitor of ASPP protein|inhibitor of apoptosis stimulating protein of p53|protein iASPP|protein phosphatase 1, regulatory (inhibitor) subunit 13 like|retinoic acid induced 4",19q13.32,19,NC_000019.10,45379634,45406361,minus,15,607463
9606,Homo sapiens,6271,0,live,S100A1,"S100, S100-alpha, S100A",S100 calcium binding protein A1,"protein S100-A1|S-100 protein alpha chain|S-100 protein subunit alpha|S100 alpha|S100 protein, alpha polypeptide",1q21.3,1,NC_000001.11,153628434,153632039,plus,3,176940
9606,Homo sapiens,6923,0,live,ELOB,"SIII, TCEB2",elongin B,"elongin-B|RNA polymerase II transcription factor SIII p18 subunit|RNA polymerase II transcription factor SIII subunit B|SIII p18|elongin 18 kDa subunit|elongin, 18-kD subunit|epididymis secretory sperm binding protein|transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)|transcription elongation factor B polypeptide 2|transcription elongation factor B subunit 2",16p13.3,16,NC_000016.10,2771414,2777280,minus,5,600787
9606,Homo sapiens,7525,0,live,YES1,"HsT441, P61-YES, Yes, c-yes","YES proto-oncogene 1, Src family tyrosine kinase","tyrosine-protein kinase Yes|YES1 proto-oncogene, Src family tyrosine kinase|Yamaguchi sarcoma oncogene|cellular yes-1 protein|proto-oncogene c-Yes|proto-oncogene tyrosine-protein kinase YES|v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1",18p11.32,18,NC_000018.10,721588,812846,minus,16,164880
9606,Homo sapiens,3858,0,live,KRT10,"BCIE, BIE, CK10, EHK, K10, KPP",keratin 10,"keratin, type I cytoskeletal 10|CK-10|cytokeratin 10|keratin 10, type I",17q21.2,17,NC_000017.11,40818117,40822621,minus,8,148080
9606,Homo sapiens,10857,0,live,PGRMC1,"Dap1, HPR6.6, IZA, MPR",progesterone receptor membrane component 1,membrane-associated progesterone receptor component 1|progesterone binding protein,Xq24,X,NC_000023.11,119236245,119244466,plus,3,300435
9606,Homo sapiens,253260,0,live,RICTOR,"AVO3, PIA, hAVO3",RPTOR independent companion of MTOR complex 2,rapamycin-insensitive companion of mTOR|AVO3 homolog|TORC2-specific protein AVO3|pianissimo,5p13.1,5,NC_000005.10,38937920,39074421,minus,41,609022
9606,Homo sapiens,10765,0,live,KDM5B,"CT31, JARID1B, MRT65, PLU-1, PLU1, PPP1R98, PUT1, RBBP2H1A, RBP2-H1",lysine demethylase 5B,"lysine-specific demethylase 5B|cancer/testis antigen 31|histone demethylase JARID1B|jumonji, AT rich interactive domain 1B|jumonji/ARID domain-containing protein 1B|lysine (K)-specific demethylase 5B|protein phosphatase 1, regulatory subunit 98|putative DNA/chromatin binding motif|retinoblastoma-binding protein 2 homolog 1|retinoblastoma-binding protein 2, homolog 1A",1q32.1,1,NC_000001.11,202724495,202809470,minus,30,605393
9606,Homo sapiens,5724,0,live,PTAFR,PAFR,platelet activating factor receptor,platelet-activating factor receptor|PAF-R,1p35.3,1,NC_000001.11,28147166,28193936,minus,4,173393
9606,Homo sapiens,8900,0,live,CCNA1,CT146,cyclin A1,cyclin-A1|testicular tissue protein Li 34,13q13.3,13,NC_000013.11,36430488,36442882,plus,11,604036
9606,Homo sapiens,3161,0,live,HMMR,"CD168, IHABP, RHAMM",hyaluronan mediated motility receptor,hyaluronan mediated motility receptor|intracellular hyaluronic acid-binding protein|receptor for hyaluronan-mediated motility,5q34,5,NC_000005.10,163460632,163491941,plus,18,600936
9606,Homo sapiens,407012,0,live,MIR24-1,"MIR189, MIRN24-1, miR-24-1, miRNA24-1",microRNA 24-1,hsa-mir-24-1|microRNA-24,9q22.32,9,NC_000009.12,95086021,95086088,plus,1,609705
9606,Homo sapiens,4837,0,live,NNMT,,nicotinamide N-methyltransferase,nicotinamide N-methyltransferase,11q23.2,11,NC_000011.10,114257806,114313536,plus,8,600008
9606,Homo sapiens,3283,0,live,HSD3B1,"3BETAHSD, HSD3B, HSDB3, HSDB3A, SDR11E1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1","3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I|3-beta-HSD I|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|3-beta-hydroxysteroid 3-dehydrogenase|delta-5-3-ketosteroid isomerase|dihydrotestosterone oxidoreductase|progesterone reductase|short chain dehydrogenase/reductase family 11E, member 1|steroid Delta-isomerase|trophoblast antigen FDO161G",1p12,1,NC_000001.11,119507203,119515058,plus,4,109715
9606,Homo sapiens,6510,0,live,SLC1A5,"AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC",solute carrier family 1 member 5,"neutral amino acid transporter B(0)|ATB(0)|RD114 virus receptor|RD114/simian type D retrovirus receptor|baboon M7 virus receptor|neutral amino acid transporter B|sodium-dependent neutral amino acid transporter type 2|solute carrier family 1 (neutral amino acid transporter), member 5",19q13.32,19,NC_000019.10,46774883,46788594,minus,10,109190
9606,Homo sapiens,6373,0,live,CXCL11,"H174, I-TAC, IP-9, IP9, SCYB11, SCYB9B, b-R1",C-X-C motif chemokine ligand 11,"C-X-C motif chemokine 11|beta-R1|chemokine (C-X-C motif) ligand 11|interferon gamma-inducible protein 9|interferon-inducible T-cell alpha chemoattractant|small inducible cytokine B11|small inducible cytokine subfamily B (Cys-X-Cys), member 11|small inducible cytokine subfamily B (Cys-X-Cys), member 9B",4q21.1,4,NC_000004.12,76033682,76036070,minus,4,604852
9606,Homo sapiens,843,0,live,CASP10,"ALPS2, FLICE2, MCH4",caspase 10,"caspase-10|CASP-10|FADD-like ICE2|FAS-associated death domain protein interleukin-1B-converting enzyme 2|ICE-like apoptotic protease 4|apoptotic protease MCH-4|caspase 10 apoptosis-related cysteine peptidase|caspase 10, apoptosis-related cysteine protease|interleukin-1B-converting enzyme 2",2q33.1,2,NC_000002.12,201182885,201229406,plus,13,601762
9606,Homo sapiens,4319,0,live,MMP10,"SL-2, STMY2",matrix metallopeptidase 10,stromelysin-2|MMP-10|matrix metalloprotease 10|matrix metalloproteinase 10 (stromelysin 2)|matrix metalloproteinase-10|transin 2,11q22.2,11,NC_000011.10,102770502,102780628,minus,10,185260
9606,Homo sapiens,3693,0,live,ITGB5,,integrin subunit beta 5,integrin beta-5|testis secretory sperm-binding protein Li 217p,3q21.2,3,NC_000003.12,124761948,124901411,minus,18,147561
9606,Homo sapiens,29843,0,live,SENP1,SuPr-2,SUMO specific peptidase 1,sentrin-specific protease 1|SUMO1/sentrin specific peptidase 1|SUMO1/sentrin specific protease 1|sentrin/SUMO-specific protease SENP1,12q13.11,12,NC_000012.12,48042893,48106308,minus,21,612157
9606,Homo sapiens,26353,0,live,HSPB8,"CMT2L, DHMN2, E2IG1, H11, HMN2, HMN2A, HSP22",heat shock protein family B (small) member 8,heat shock protein beta-8|E2-induced gene 1 protein|alpha-crystallin C chain|heat shock 22kDa protein 8|heat shock 27kDa protein 8|protein kinase H11|small stress protein-like protein HSP22,12q24.23,12,NC_000012.12,119178931,119194746,plus,3,608014
9606,Homo sapiens,4477,0,live,MSMB,"HPC13, IGBF, MSP, MSPB, PN44, PRPS, PSP, PSP-94, PSP57, PSP94",microseminoprotein beta,beta-microseminoprotein|immunoglobulin binding factor|prostate secreted seminal plasma protein|prostate secretory protein of 94 amino acids|seminal plasma beta-inhibin,10q11.22,10,NC_000010.11,46033305,46046269,minus,4,157145
9606,Homo sapiens,1848,0,live,DUSP6,"HH19, MKP3, PYST1",dual specificity phosphatase 6,dual specificity protein phosphatase 6|MAP kinase phosphatase 3|dual specificity protein phosphatase PYST1|mitogen-activated protein kinase phosphatase 3|serine/threonine specific protein phosphatase,12q21.33,12,NC_000012.12,89347235,89352501,minus,3,602748
9606,Homo sapiens,5087,0,live,PBX1,CAKUHED,PBX homeobox 1,pre-B-cell leukemia transcription factor 1|homeobox protein PBX1|homeobox protein PRL|pre-B-cell leukemia homeobox 1,1q23.3,1,NC_000001.11,164559184,164886047,plus,11,176310
9606,Homo sapiens,4605,0,live,MYBL2,"B-MYB, BMYB",MYB proto-oncogene like 2,myb-related protein B|myb-like protein 2|v-myb avian myeloblastosis viral oncogene homolog-like 2|v-myb myeloblastosis viral oncogene homolog-like 2,20q13.12,20,NC_000020.11,43667019,43716496,plus,14,601415
