tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,3763,0,live,KCNJ6,"BIR1, GIRK-2, GIRK2, KATP-2, KATP2, KCNJ7, KIR3.2, KPLBS, hiGIRK2",potassium inwardly rectifying channel subfamily J member 6,"G protein-activated inward rectifier potassium channel 2|inward rectifier K() channel Kir3.2|inward rectifier potassium channel KIR3.2|potassium channel, inwardly rectifying subfamily J, member 6|potassium voltage-gated channel subfamily J member 6",21q22.13,21,NC_000021.9,37607373,37916457,minus,4,600877
9606,Homo sapiens,6943,0,live,TCF21,"POD1, bHLHa23",transcription factor 21,transcription factor 21|capsulin|class A basic helix-loop-helix protein 23|epicardin|pod-1|podocyte-expressed 1,6q23.2,6,NC_000006.12,133889113,133895537,plus,3,603306
9606,Homo sapiens,3808,0,live,KIR2DS3,NKAT7,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3","killer cell immunoglobulin-like receptor 2DS3|MHC class I NK cell receptor|NKAT-7|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 3|natural killer cell inhibitory receptor|natural killer-associated transcript 7",19q13.4,19,,,,,,604954
9606,Homo sapiens,5091,0,live,PC,PCB,pyruvate carboxylase,"pyruvate carboxylase, mitochondrial|pyruvic carboxylase",11q13.2,11,NC_000011.10,66848420,66958418,minus,32,608786
9606,Homo sapiens,23396,0,live,PIP5K1C,"LCCS3, PIP5K-GAMMA, PIP5K1-gamma, PIP5Kgamma",phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,"phosphatidylinositol 4-phosphate 5-kinase type-1 gamma|diphosphoinositide kinase|phosphatidylinositol-4-phosphate 5-kinase, type I, gamma|ptdIns(4)P-5-kinase 1 gamma|type I PIP kinase",19p13.3,19,NC_000019.10,3630181,3700486,minus,24,606102
9606,Homo sapiens,1512,0,live,CTSH,"ACC-4, ACC-5, ACC4, ACC5, CPSB",cathepsin H,pro-cathepsin H|N-benzoylarginine-beta-naphthylamide hydrolase|aleurain|cathepsin B3|cathepsin BA,15q25.1,15,NC_000015.10,78921058,78945098,minus,14,116820
9606,Homo sapiens,7073,0,live,TIAL1,"TCBP, TIAR",TIA1 cytotoxic granule associated RNA binding protein like 1,nucleolysin TIAR|T-cluster binding protein|TIA-1-related nucleolysin|TIA1 related|aging-associated gene 7 protein,10q26.11,10,NC_000010.11,119573465,119598841,minus,16,603413
9606,Homo sapiens,54443,0,live,ANLN,"FSGS8, Scraps, scra",anillin actin binding protein,anillin,7p14.2,7,NC_000007.14,36389809,36453791,plus,25,616027
9606,Homo sapiens,10087,0,live,CERT1,"CERT, CERTL, COL4A3BP, GPBP, MRD34, STARD11",ceramide transporter 1,"ceramide transfer protein|StAR-related lipid transfer (START) domain containing 11|ceramide transporter|collagen type IV alpha 3 binding protein|collagen, type IV, alpha 3 (Goodpasture antigen) binding protein|lipid-transfer protein CERTL",5q13.3,5,NC_000005.10,75368486,75511981,minus,20,604677
9606,Homo sapiens,56034,0,live,PDGFC,"FALLOTEIN, SCDGF",platelet derived growth factor C,platelet-derived growth factor C|PDGF-C|VEGF-E|secretory growth factor-like protein|spinal cord-derived growth factor,4q32.1,4,NC_000004.12,156760454,156971799,minus,9,608452
9606,Homo sapiens,8462,0,live,KLF11,"FKLF, FKLF1, MODY7, TIEG2, Tieg3",Kruppel like factor 11,Krueppel-like factor 11|TGFB-inducible early growth response protein 2|TIEG-2|transforming growth factor-beta-inducible early growth response protein 2,2p25.1,2,NC_000002.12,10043550,10054836,plus,6,603301
9606,Homo sapiens,29117,0,live,BRD7,"BP75, CELTIX1, NAG4",bromodomain containing 7,bromodomain-containing protein 7|75 kDa bromodomain protein|protein CELTIX-1,16q12.1,16,NC_000016.10,50315957,50368988,minus,18,618489
9606,Homo sapiens,10514,0,live,MYBBP1A,"P160, PAP2, Pol5",MYB binding protein 1a,myb-binding protein 1A|MYB binding protein (P160) 1a|p53-activated protein-2,17p13.2,17,NC_000017.11,4538896,4555386,minus,27,604885
9606,Homo sapiens,57580,0,live,PREX1,P-REX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1","phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein|PIP3 dependent Rac exchange factor 1|ptdIns(3,4,5)-dependent Rac exchanger 1",20q13.13,20,NC_000020.11,48624252,48827999,minus,40,606905
9606,Homo sapiens,6257,0,live,RXRB,"DAUDI6, H-2RIIBP, NR2B2, RCoR-1",retinoid X receptor beta,retinoic acid receptor RXR-beta|MHC class I promoter binding protein|nuclear receptor subfamily 2 group B member 2,6p21.32,6,NC_000006.12,33193585,33200991,minus,11,180246
9606,Homo sapiens,5603,0,live,MAPK13,"MAPK 13, MAPK-13, PRKM13, SAPK4, p38delta",mitogen-activated protein kinase 13,mitogen-activated protein kinase 13|MAP kinase 13|MAP kinase p38 delta|mitogen-activated protein kinase p38 delta|stress-activated protein kinase 4,6p21.31,6,NC_000006.12,36130513,36144521,plus,13,602899
9606,Homo sapiens,407030,0,live,MIR30B,"MIRN30B, mir-30b",microRNA 30b,hsa-mir-30b,8q24.22,8,NC_000008.11,134800520,134800607,minus,1,
9606,Homo sapiens,6489,0,live,ST8SIA1,"GD3S, SIAT8, SIAT8-A, SIAT8A, ST8SiaI","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","alpha-N-acetylneuraminide alpha-2,8-sialyltransferase|ST8 alpha-N-acetylneuraminate alpha-2,8-sialyltransferase 1|alpha-2,8-sialyltransferase 8A|disialoganglioside (GD3) synthase|ganglioside GD3 synthase|ganglioside GT3 synthase|ganglioside-specific alpha-2,8-polysialyltransferase|sialyltransferase 8 (alpha-N-acetylneuraminate: alpha-2,8-sialytransferase, GD3 synthase) A|sialyltransferase 8A (alpha-N-acetylneuraminate: alpha-2,8-sialyltransferase, GD3 synthase)|sialyltransferase St8Sia I|sialytransferase St8Sia I",12p12.1,12,NC_000012.12,22193391,22334714,minus,5,601123
9606,Homo sapiens,441951,0,live,ZFAS1,"C20orf199, HSUP1, HSUP2, NCRNA00275, ZNFX1-AS1",ZNFX1 antisense RNA 1,ZNFX1 antisense RNA 1 (non-protein coding)|ZNFX1 antisense gene protein 1,20q13.13,20,NC_000020.11,49278178,49289260,plus,5,
9606,Homo sapiens,7473,0,live,WNT3,"INT4, TETAMS",Wnt family member 3,"proto-oncogene Wnt-3|WNT-3 proto-oncogene protein|proto-oncogene Int-4 homolog|wingless-type MMTV integration site family, member 3",17q21.31-q21.32,17,NC_000017.11,46762506,46818692,minus,5,165330
9606,Homo sapiens,3219,0,live,HOXB9,"HOX-2.5, HOX2, HOX2E",homeobox B9,homeobox protein Hox-B9|homeo box 2E|homeo box B9|homeobox protein Hox-2.5|homeobox protein Hox-2E,17q21.32,17,NC_000017.11,48621156,48626358,minus,2,142964
9606,Homo sapiens,55876,0,live,GSDMB,"GSDML, PP4052, PRO2521",gasdermin B,gasdermin-B|gasdermin-like protein,17q21.1,17,NC_000017.11,39904595,39918650,minus,11,611221
9606,Homo sapiens,84417,0,live,ECRG4,C2orf40,ECRG4 augurin precursor,augurin|esophageal cancer related gene 4 protein,2q12.2,2,NC_000002.12,106063290,106078155,plus,7,611752
9606,Homo sapiens,1059,0,live,CENPB,,centromere protein B,"major centromere autoantigen B|CENP-B|centromere autoantigen B|centromere protein B, 80kDa",20p13,20,NC_000020.11,3783851,3786740,minus,1,117140
9606,Homo sapiens,57448,0,live,BIRC6,"APOLLON, BRUCE",baculoviral IAP repeat containing 6,baculoviral IAP repeat-containing protein 6|BIR repeat-containing ubiquitin-conjugating enzyme|RING-type E3 ubiquitin transferase BIRC6|ubiquitin-conjugating BIR-domain enzyme apollon,2p22.3,2,NC_000002.12,32356907,32618899,plus,78,605638
9606,Homo sapiens,7480,0,live,WNT10B,"SHFM6, STHAG8, WNT-12",Wnt family member 10B,"protein Wnt-10b|WNT-10B protein|wingless-type MMTV integration site family, member 10B",12q13.12,12,NC_000012.12,48965340,48979587,minus,8,601906
9606,Homo sapiens,1676,0,live,DFFA,"DFF-45, DFF1, ICAD",DNA fragmentation factor subunit alpha,"DNA fragmentation factor subunit alpha|DFF45|DNA fragmentation factor 45 kDa subunit|DNA fragmentation factor, 45kDa, alpha polypeptide|inhibitor of CAD",1p36.22,1,NC_000001.11,10456522,10472529,minus,6,601882
9606,Homo sapiens,55914,0,live,ERBIN,"ERBB2IP, HEL-S-78, LAP2",erbb2 interacting protein,erbin|densin-180-like protein|epididymis secretory protein Li 78|protein LAP2,5q12.3,5,NC_000005.10,65926554,66082546,plus,29,606944
9606,Homo sapiens,10272,0,live,FSTL3,"FLRG, FSRP",follistatin like 3,follistatin-related protein 3|follistatin-like 3 (secreted glycoprotein)|follistatin-like protein 3|follistatin-related gene protein,19p13.3,19,NC_000019.10,676392,683385,plus,5,605343
9606,Homo sapiens,6695,0,live,SPOCK1,"SPOCK, TESTICAN, TIC1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","testican-1|SPARC/osteonectin, cwcv and kazal like domains proteoglycan 1|sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1",5q31.2,5,NC_000005.10,136975298,137499326,minus,11,602264
9606,Homo sapiens,11274,0,live,USP18,"ISG43, PTORCH2, UBP43",ubiquitin specific peptidase 18,ubl carboxyl-terminal hydrolase 18|43 kDa ISG15-specific protease|ISG15-specific-processing protease|hUBP43|ubiquitin specific protease 18|ubl thioesterase 18|ubl thiolesterase 18,22q11.21,22,NC_000022.11,18149855,18177397,plus,11,607057
9606,Homo sapiens,55611,0,live,OTUB1,"HSPC263, OTB1, OTU1","OTU deubiquitinase, ubiquitin aldehyde binding 1","ubiquitin thioesterase OTUB1|OTU domain, ubiquitin aldehyde binding 1|OTU domain-containing ubiquitin aldehyde-binding protein 1|OTU-domain Ubal-binding 1|deubiquitinating enzyme OTUB1|otubain-1|ubiquitin-specific protease otubain 1|ubiquitin-specific-processing protease OTUB1",11q13.1,11,NC_000011.10,63985853,63998420,plus,7,608337
9606,Homo sapiens,6130,0,live,RPL7A,"L7A, SURF3, TRUP",ribosomal protein L7a,60S ribosomal protein L7a|PLA-X polypeptide|large ribosomal subunit protein eL8|surfeit 3|surfeit locus protein 3|thyroid hormone receptor uncoupling protein,9q34.2,9,NC_000009.12,133348218,133351426,plus,8,185640
9606,Homo sapiens,3483,0,live,IGFALS,"ACLSD, ALS",insulin like growth factor binding protein acid labile subunit,insulin-like growth factor-binding protein complex acid labile subunit|insulin-like growth factor binding protein complex acid labile chain,16p13.3,16,NC_000016.10,1790413,1794908,minus,3,601489
9606,Homo sapiens,6237,0,live,RRAS,R-Ras,RAS related,ras-related protein R-Ras|oncogene RRAS|p23|ras family small GTP binding protein R-Ras|related RAS viral (r-ras) oncogene homolog,19q13.33,19,NC_000019.10,49635292,49640143,minus,6,165090
9606,Homo sapiens,406954,0,live,MIR181A2,"MIRN181A, MIRN181A2, hsa-mir-181a-2, mir-181a-2",microRNA 181a-2,hsa-mir-181a,9q33.3,9,NC_000009.12,124692442,124692551,plus,1,612743
9606,Homo sapiens,8535,0,live,CBX4,"NBP16, PC2",chromobox 4,"E3 SUMO-protein ligase CBX4|NS5ATP1-binding protein 16|Pc class 2 homolog|chromobox homolog 4 (Pc class homolog, Drosophila)|chromobox protein homolog 4|chromobox-like protein 4|polycomb 2 homolog",17q25.3,17,NC_000017.11,79833156,79839440,minus,6,603079
9606,Homo sapiens,9700,0,live,ESPL1,"ESP1, SEPA","extra spindle pole bodies like 1, separase","separin|caspase-like protein ESPL1|extra spindle pole bodies 1, separase|extra spindle pole bodies homolog 1|extra spindle poles like 1|extra spindle poles-like 1 protein|separin, cysteine protease",12q13.13,12,NC_000012.12,53268257,53293643,plus,32,604143
9606,Homo sapiens,10140,0,live,TOB1,"APRO5, APRO6, PIG49, TOB, TROB, TROB1","transducer of ERBB2, 1",protein Tob1|proliferation-inducing gene 49|transducer of erbB-2 1,17q21.33,17,NC_000017.11,50862223,50867978,minus,4,605523
9606,Homo sapiens,5800,0,live,PTPRO,"GLEPP1, NPHS6, PTP-OC, PTP-U2T, PTPU2, R-PTP-O, PTPRO",protein tyrosine phosphatase receptor type O,receptor-type tyrosine-protein phosphatase O|PTP phi|PTPase U2|glomerular epithelial protein 1|osteoclastic transmembrane protein-tyrosine phosphatase|phosphotyrosine phosphatase U2|protein tyrosine phosphatase PTP-U2,12p13-p12,12,NC_000012.12,15322334,15598331,plus,28,600579
9606,Homo sapiens,23081,0,live,KDM4C,"GASC1, JHDM3C, JMJD2C, TDRD14C",lysine demethylase 4C,lysine-specific demethylase 4C|JmjC domain-containing histone demethylation protein 3C|gene amplified in squamous cell carcinoma 1 protein|jumonji domain-containing protein 2C|lysine (K)-specific demethylase 4C|tudor domain containing 14C,9p24.1,9,NC_000009.12,6720863,7175648,plus,30,605469
9606,Homo sapiens,8237,0,live,USP11,UHX1,ubiquitin specific peptidase 11,"ubiquitin carboxyl-terminal hydrolase 11|deubiquitinating enzyme 11|ubiquitin carboxyl-terminal hydrolase, X-linked|ubiquitin thioesterase 11|ubiquitin thiolesterase 11|ubiquitin-specific processing protease 11",Xp11.3,X,NC_000023.11,47233009,47248328,plus,23,300050
9606,Homo sapiens,93,0,live,ACVR2B,"ACTRIIB, ActR-IIB, HTX4",activin A receptor type 2B,"activin receptor type-2B|activin A receptor, type IIB",3p22.2,3,NC_000003.12,38453890,38493142,plus,14,602730
9606,Homo sapiens,51514,0,live,DTL,"CDT2, DCAF2, L2DTL, RAMP",denticleless E3 ubiquitin protein ligase homolog,denticleless protein homolog|DDB1- and CUL4-associated factor 2|RA-regulated nuclear matrix-associated protein|lethal(2) denticleless protein homolog|retinoic acid-regulated nuclear matrix-associated protein,1q32.3,1,NC_000001.11,212035553,212105013,plus,16,610617
9606,Homo sapiens,547,0,live,KIF1A,"ATSV, C2orf20, HSN2C, MRD9, SPG30, UNC104",kinesin family member 1A,"kinesin-like protein KIF1A|axonal transporter of synaptic vesicles|kinesin, heavy chain, member 1A, homolog of mouse|microtubule-based motor KIF1A|unc-104- and KIF1A-related protein",2q37.3,2,NC_000002.12,240713764,240820308,minus,50,601255
9606,Homo sapiens,407031,0,live,MIR30C1,"MIRN30C1, mir-30c-1",microRNA 30c-1,hsa-mir-30c-1|miR-30c,1p34.2,1,NC_000001.11,40757284,40757372,plus,1,615151
9606,Homo sapiens,3236,0,live,HOXD10,"HOX4, HOX4D, HOX4E, Hox-4.4",homeobox D10,homeobox protein Hox-D10|homeo box 4D|homeo box D10|homeobox protein Hox-4D|homeobox protein Hox-4E,2q31.1,2,NC_000002.12,176116778,176119937,plus,2,142984
9606,Homo sapiens,10038,0,live,PARP2,"ADPRT2, ADPRTL2, ADPRTL3, ARTD2, PARP-2, pADPRT-2",poly(ADP-ribose) polymerase 2,"poly [ADP-ribose] polymerase 2|ADP-ribosyltransferase (NAD; poly(ADP-ribose) polymerase)-like 2|ADP-ribosyltransferase diphtheria toxin-like 2|ADPRT-2|DNA ADP-ribosyltransferase PARP2|NAD() ADP-ribosyltransferase 2|hPARP-2|poly (ADP-ribose) polymerase family, member 2|poly (ADP-ribosyl) transferase-like 2|poly[ADP-ribose] synthase 2|poly[ADP-ribose] synthetase 2|protein poly-ADP-ribosyltransferase PARP2",14q11.2,14,NC_000014.9,20343041,20357904,plus,16,607725
9606,Homo sapiens,93659,0,live,CGB5,"CGB, HCG, hCGB",chorionic gonadotropin subunit beta 5,"chorionic gonadotropin, beta polypeptide 5|chorionic gonadotropin beta 5 subunit|chorionic gonadotropin beta subunit 5",19q13.33,19,NC_000019.10,49043848,49045311,plus,3,608825
9606,Homo sapiens,6493,0,live,SIM2,"HMC13F06, HMC29C01, SIM, bHLHe15",SIM bHLH transcription factor 2,single-minded homolog 2|class E basic helix-loop-helix protein 15|single-minded family bHLH transcription factor 2|transcription factor SIM2,21q22.13,21,NC_000021.9,36699115,36750219,plus,12,600892
9606,Homo sapiens,22809,0,live,ATF5,"ATFX, HMFN0395",activating transcription factor 5,cyclic AMP-dependent transcription factor ATF-5|cAMP-dependent transcription factor ATF-5|transcription factor ATFx,19q13.33,19,NC_000019.10,49928702,49933936,plus,5,606398
9606,Homo sapiens,1687,0,live,GSDME,"DFNA5, ICERE-1",gasdermin E,"gasdermin-E|DFNA5, deafness associated tumor suppressor|inversely correlated with estrogen receptor expression 1|non-syndromic hearing impairment protein 5|nonsyndromic hearing impairment protein",7p15.3,7,NC_000007.14,24698355,24762235,minus,13,608798
9606,Homo sapiens,10961,0,live,ERP29,"C12orf8, ERp28, ERp31, HEL-S-107, PDI-DB, PDIA9",endoplasmic reticulum protein 29,"endoplasmic reticulum resident protein 29|endoplasmic reticulum lumenal protein ERp28|endoplasmic reticulum resident protein 28|endoplasmic reticulum resident protein 31|epididymis secretory protein Li 107|protein disulfide isomerase family A, member 9",12q24.13,12,NC_000012.12,112013340,112023449,plus,3,602287
9606,Homo sapiens,1272,0,live,CNTN1,"F3, GP135, MYPCN",contactin 1,contactin-1|glycoprotein gP135|neural cell surface protein F3,12q12,12,NC_000012.12,40692429,41072415,plus,29,600016
9606,Homo sapiens,435,0,live,ASL,ASAL,argininosuccinate lyase,argininosuccinate lyase|argininosuccinase|arginosuccinase,7q11.21,7,NC_000007.14,66075819,66093576,plus,16,608310
9606,Homo sapiens,27074,0,live,LAMP3,"CD208, DC LAMP, DC-LAMP, DCLAMP, LAMP, LAMP-3, TSC403",lysosomal associated membrane protein 3,lysosome-associated membrane glycoprotein 3|DC-lysosome-associated membrane glycoprotein,3q27.1,3,NC_000003.12,183122215,183162761,minus,11,605883
9606,Homo sapiens,574453,0,live,MIR495,"MIRN495, hsa-mir-495, mir-495",microRNA 495,,14q32.31,14,NC_000014.9,101033755,101033836,plus,1,615149
9606,Homo sapiens,442901,0,live,MIR328,"MIRN328, hsa-mir-328, mir-328",microRNA 328,,16q22.1,16,NC_000016.10,67202321,67202395,minus,1,613701
9606,Homo sapiens,5287,0,live,PIK3C2B,C2-PI3K,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,"phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta|PI3K-C2-beta|PI3K-C2beta|PTDINS-3-kinase C2 beta|phosphatidylinositol 3-kinase C2 domain-containing beta polypeptide|phosphoinositide 3-kinase-C2-beta|phosphoinositide-3-kinase, class 2, beta polypeptide|ptdIns-3-kinase C2 subunit beta",1q32.1,1,NC_000001.11,204422630,204494815,minus,37,602838
9606,Homo sapiens,26038,0,live,CHD5,CHD-5,chromodomain helicase DNA binding protein 5,chromodomain-helicase-DNA-binding protein 5|ATP-dependent helicase CHD5,1p36.31,1,NC_000001.11,6101787,6180321,minus,42,610771
9606,Homo sapiens,11143,0,live,KAT7,"HBO1, HBOA, MYST2, ZC2HC7",lysine acetyltransferase 7,"histone acetyltransferase KAT7|K(lysine) acetyltransferase 7|MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2|MYST histone acetyltransferase 2|histone acetyltransferase MYST2|histone acetyltransferase binding to ORC1",17q21.33,17,NC_000017.11,49788681,49835026,plus,16,609880
9606,Homo sapiens,5567,0,live,PRKACB,"PKA C-beta, PKACB",protein kinase cAMP-activated catalytic subunit beta,"cAMP-dependent protein kinase catalytic subunit beta|cAMP-dependent protein kinase catalytic beta subunit isoform 4ab|protein kinase A catalytic subunit beta|protein kinase, cAMP-dependent, beta catalytic subunit|protein kinase, cAMP-dependent, catalytic, beta",1p31.1,1,NC_000001.11,84077975,84238498,plus,18,176892
9606,Homo sapiens,9757,0,live,KMT2B,"CXXC10, DYT28, HRX2, MLL1B, MLL2, MLL4, TRX2, WBP-7, WBP7",lysine methyltransferase 2B,"histone-lysine N-methyltransferase 2B|WW domain binding protein 7|histone-lysine N-methyltransferase MLL4|lysine (K)-specific methyltransferase 2B|mixed lineage leukemia gene homolog 2|myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila) 4|myeloid/lymphoid or mixed-lineage leukemia protein 4|trithorax homologue 2",19q13.12,19,NC_000019.10,35717818,35738878,plus,38,606834
9606,Homo sapiens,23328,0,live,SASH1,"CAPOK, DUH1, SH3D6A, dJ323M4.1",SAM and SH3 domain containing 1,SAM and SH3 domain-containing protein 1|proline-glutamate repeat-containing protein,6q24.3-q25.1,6,NC_000006.12,148193440,148552050,plus,26,607955
9606,Homo sapiens,10616,0,live,RBCK1,"C20orf18, HOIL-1, HOIL1, PBMEI, PGBM1, RBCK2, RNF54, UBCE7IP3, XAP3, XAP4, ZRANB4",RANBP2-type and C3HC4-type zinc finger containing 1,ranBP-type and C3HC4-type zinc finger-containing protein 1|HBV-associated factor 4|RBCC protein interacting with PKC1|RING finger protein 54|RING-type E3 ubiquitin transferase HOIL-1|heme-oxidized IRP2 ubiquitin ligase 1|hepatitis B virus X-associated protein 4|ubiquitin conjugating enzyme 7 interacting protein 3,20p13,20,NC_000020.11,408050,432139,plus,15,610924
9606,Homo sapiens,22992,0,live,KDM2A,"CXXC8, FBL11, FBL7, FBXL11, JHDM1A, LILINA",lysine demethylase 2A,lysine-specific demethylase 2A|CXXC-type zinc finger protein 8|F-box and leucine-rich repeat protein 11|F-box/LRR-repeat protein 11|[Histone-H3]-lysine-36 demethylase 1A|jmjC domain-containing histone demethylation protein 1A|jumonji C domain-containing histone demethylase 1A|lysine (K)-specific demethylase 2A,11q13.2,11,NC_000011.10,67119263,67258082,plus,25,605657
9606,Homo sapiens,7546,0,live,ZIC2,HPE5,Zic family member 2,"zinc finger protein ZIC 2|Zic family member 2 (odd-paired homolog, Drosophila)|Zinc finger protein of the cerebellum 2",13q32.3,13,NC_000013.11,99981784,99986765,plus,3,603073
9606,Homo sapiens,79365,0,live,BHLHE41,"BHLHB3, DEC2, FNSS1, SHARP1, hDEC2",basic helix-loop-helix family member e41,"class E basic helix-loop-helix protein 41|basic helix-loop-helix domain containing, class B, 3|differentially expressed in chondrocytes protein 2|enhancer-of-split and hairy-related protein 1",12p12.1,12,NC_000012.12,26120030,26125037,minus,5,606200
9606,Homo sapiens,2047,0,live,EPHB1,"ELK, EPHT2, Hek6, NET",EPH receptor B1,ephrin type-B receptor 1|EK6|EPH-like kinase 6|eph tyrosine kinase 2|neuronally-expressed EPH-related tyrosine kinase|soluble EPHB1 variant 1|tyrosine-protein kinase receptor EPH-2,3q22.2,3,NC_000003.12,134595264,135260467,plus,23,600600
9606,Homo sapiens,9584,0,live,RBM39,"CAPER, CAPERalpha, FSAP59, HCC1, RNPC2",RNA binding motif protein 39,"RNA-binding protein 39|CAPER alpha|RNA-binding region (RNP1, RRM) containing 2|coactivator of activating protein-1 and estrogen receptors|epididymis secretory sperm binding protein|functional spliceosome-associated protein 59|hepatocellular carcinoma protein 1|splicing factor HCC1",20q11.22,20,NC_000020.11,35701347,35742336,minus,21,604739
9606,Homo sapiens,406917,0,live,MIR129-1,"MIR-129b, MIRN129-1, mir-129-1",microRNA 129-1,hsa-mir-129-1,7q32.1,7,NC_000007.14,128207872,128207943,plus,1,
9606,Homo sapiens,151648,0,live,SGO1,"CAID, NY-BR-85, SGO, SGOL1",shugoshin 1,shugoshin 1|serologically defined breast cancer antigen NY-BR-85|shugoshin 1AB protein|shugoshin 1CD protein|shugoshin 1EF protein|shugoshin 1GH protein|shugoshin 1KL protein,3p24.3,3,NC_000003.12,20160593,20188143,minus,11,609168
9606,Homo sapiens,5913,0,live,RAPSN,"CMS11, CMS4C, FADS, FADS2, RAPSYN, RNF205",receptor associated protein of the synapse,43 kDa receptor-associated protein of the synapse|43 kda postsynaptic protein|RING finger protein 205|acetylcholine receptor-associated 43 kda protein,11p11.2,11,NC_000011.10,47437764,47449136,minus,8,601592
9606,Homo sapiens,1846,0,live,DUSP4,"HVH2, MKP-2, MKP2, TYP",dual specificity phosphatase 4,dual specificity protein phosphatase 4|MAP kinase phosphatase 2|VH1 homologous phosphatase 2|dual specificity protein phosphatase hVH2|mitogen-activated protein kinase phosphatase 2|serine/threonine specific protein phosphatase,8p12,8,NC_000008.11,29333062,29350684,minus,5,602747
9606,Homo sapiens,1263,0,live,PLK3,"CNK, FNK, PLK-3, PRK",polo like kinase 3,serine/threonine-protein kinase PLK3|FGF-inducible kinase|cytokine-inducible serine/threonine-protein kinase|proliferation-related kinase,1p34.1,1,NC_000001.11,44799952,44805995,plus,15,602913
9606,Homo sapiens,56913,0,live,C1GALT1,"C1GALT, T-synthase","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1|B3Gal-T8|core 1 O-glycan T-synthase|core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1|core 1 beta3-Gal-T1|epididymis secretory sperm binding protein",7p22.1-p21.3,7,NC_000007.14,7182544,7248616,plus,12,610555
9606,Homo sapiens,442892,0,live,MIR148B,"MIRN148B, mir-148b",microRNA 148b,hsa-mir-148b,12q13.13,12,NC_000012.12,54337216,54337314,plus,1,613787
9606,Homo sapiens,29956,0,live,CERS2,"L3, LASS2, SP260, TMSG1",ceramide synthase 2,"ceramide synthase 2|LAG1 homolog, ceramide synthase 2|LAG1 longevity assurance 2|longevity assurance (LAG1, S. cerevisiae) homolog 2|sphingosine N-acyltransferase CERS2|tumor metastasis-suppressor gene 1 protein",1q21.3,1,NC_000001.11,150965173,150975003,minus,13,606920
9606,Homo sapiens,4046,0,live,LSP1,"WP34, pp52",lymphocyte specific protein 1,lymphocyte-specific protein 1|47 kDa actin binding protein|52 kDa phosphoprotein|F-actin binding and cytoskeleton associated protein|leufactin (leukocyte F-actin binding protein)|leukocyte-specific protein 1|lymphocyte-specific antigen WP34,11p15.5,11,NC_000011.10,1853084,1892263,plus,16,153432
9606,Homo sapiens,64078,0,live,SLC28A3,CNT3,solute carrier family 28 member 3,"solute carrier family 28 member 3|concentrative Na()-nucleoside cotransporter 3|concentrative Na+nucleoside cotransporter|solute carrier family 28 (concentrative nucleoside transporter), member 3|solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",9q21.32-q21.33,9,NC_000009.12,84273123,84368727,minus,22,608269
9606,Homo sapiens,10761,0,live,PLAC1,"CT92, OOSP2B, OOSP2L",placenta enriched 1,placenta-specific protein 1|cancer/testis antigen 92|placenta specific 1,Xq26.3,X,NC_000023.11,134565838,134764322,minus,6,300296
9606,Homo sapiens,5793,0,live,PTPRG,"HPTPG, PTPG, R-PTP-GAMMA, RPTPG",protein tyrosine phosphatase receptor type G,"receptor-type tyrosine-protein phosphatase gamma|H_RG317H01.1|protein tyrosine phosphatase gamma|protein tyrosine phosphatase, receptor type, gamma polypeptide|receptor type protein tyrosine phosphatase gamma|receptor tyrosine phosphatase gamma|receptor-type protein phosphatase gamma",3p14.2,3,NC_000003.12,61561571,62297609,plus,33,176886
9606,Homo sapiens,10130,0,live,PDIA6,"ERP5, P5, TXNDC7",protein disulfide isomerase family A member 6,protein disulfide-isomerase A6|ER protein 5|endoplasmic reticulum protein 5|epididymis secretory sperm binding protein|protein disulfide isomerase P5|protein disulfide isomerase-associated 6|protein disulfide isomerase-related protein|thioredoxin domain containing 7 (protein disulfide isomerase)|thioredoxin domain-containing protein 7,2p25.1,2,NC_000002.12,10783391,10837712,minus,18,611099
