tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,624,0,live,BDKRB2,"B2R, BK-2, BK2, BKR2, BRB2",bradykinin receptor B2,B2 bradykinin receptor|BK-2 receptor,14q32.2,14,NC_000014.9,96204798,96244329,plus,3,113503
9606,Homo sapiens,3778,0,live,KCNMA1,"BKTM, CADEDS, IEG16, KCa1.1, LIWAS, MaxiK, PNKD3, SAKCA, SLO, SLO-ALPHA, SLO1, bA205K10.1, hSlo, mSLO1",potassium calcium-activated channel subfamily M alpha 1,"calcium-activated potassium channel subunit alpha-1|uncharacterized protein|BK channel alpha subunit|BKCA alpha subunit|big potassium channel alpha subunit|calcium-activated potassium channel, subfamily M subunit alpha-1|k(VCA)alpha|maxi-K channel HSLO|potassium channel, calcium activated large conductance subfamily M alpha, member 1|potassium large conductance calcium-activated channel, subfamily M, alpha member 1|slo homolog|slowpoke homolog|stretch-activated Kca channel",10q22.3,10,NC_000010.11,76869601,77637969,minus,46,600150
9606,Homo sapiens,6817,0,live,SULT1A1,"HAST1/HAST2, P-PST, PST, ST1A1, ST1A3, STP, STP1, TSPST1",sulfotransferase family 1A member 1,"sulfotransferase 1A1|P-PST 1|aryl sulfotransferase 1|phenol-sulfating phenol sulfotransferase 1|sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1|thermostable phenol sulfotransferase1|ts-PST",16p11.2,16,NC_000016.10,28605587,28623586,minus,13,171150
9606,Homo sapiens,9235,0,live,IL32,"IL-32alpha, IL-32beta, IL-32delta, IL-32gamma, NK4, TAIF, TAIFa, TAIFb, TAIFc, TAIFd",interleukin 32,interleukin-32|interleukin-32 eta|interleukin-32 small|interleukin-32 theta|natural killer cell transcript 4|natural killer cells protein 4|tumor necrosis factor alpha-inducing factor,16p13.3,16,NC_000016.10,3065403,3069530,plus,6,606001
9606,Homo sapiens,8742,0,live,TNFSF12,"APO3L, DR3LG, TNLG4A, TWEAK",TNF superfamily member 12,"tumor necrosis factor ligand superfamily member 12|APO3 ligand|APO3/DR3 ligand|TNF-related WEAK inducer of apoptosis|tumor necrosis factor (ligand) superfamily, member 12|tumor necrosis factor ligand 4A|tumor necrosis factor superfamily member 12",17p13.1,17,NC_000017.11,7549058,7557881,plus,8,602695
9606,Homo sapiens,57007,0,live,ACKR3,"CMKOR1, CXC-R7, CXCR-7, CXCR7, GPR159, RDC-1, RDC1",atypical chemokine receptor 3,atypical chemokine receptor 3|C-X-C chemokine receptor type 7|G protein-coupled receptor|G-protein coupled receptor 159|G-protein coupled receptor RDC1 homolog|chemokine (C-X-C motif) receptor 7|chemokine orphan receptor 1,2q37.3,2,NC_000002.12,236537131,236582358,plus,6,610376
9606,Homo sapiens,406928,0,live,MIR137,"MIRN137, miR-137",microRNA 137,hsa-mir-137,1p21.3,1,NC_000001.11,98046070,98046171,minus,1,614304
9606,Homo sapiens,3732,0,live,CD82,"4F9, C33, GR15, IA4, KAI1, R2, SAR2, ST6, TSPAN27",CD82 molecule,"CD82 antigen|C33 antigen|inducible membrane protein R2|kangai 1 (suppression of tumorigenicity 6, prostate; CD82 antigen (R2 leukocyte antigen, antigen detected by monoclonal and antibody IA4))|metastasis suppressor Kangai-1|tetraspanin-27|tspan-27",11p11.2,11,NC_000011.10,44565610,44620363,plus,12,600623
9606,Homo sapiens,468,0,live,ATF4,"CREB-2, CREB2, TAXREB67, TXREB",activating transcription factor 4,cyclic AMP-dependent transcription factor ATF-4|DNA-binding protein TAXREB67|cAMP response element-binding protein 2|cAMP-dependent transcription factor ATF-4|cAMP-responsive element-binding protein 2|cyclic AMP-responsive element-binding protein 2|tax-responsive enhancer element B67|tax-responsive enhancer element-binding protein 67,22q13.1,22,NC_000022.11,39514494,39522686,plus,3,604064
9606,Homo sapiens,9531,0,live,BAG3,"BAG-3, BIS, CAIR-1, MFM6",BAG cochaperone 3,BAG family molecular chaperone regulator 3|BCL2 associated athanogene 3|BCL2-binding athanogene 3|bcl-2-binding protein Bis|docking protein CAIR-1,10q26.11,10,NC_000010.11,119651380,119677819,plus,4,603883
9606,Homo sapiens,3852,0,live,KRT5,"CK5, DDD, DDD1, EBS2, K5A, KRT5",keratin 5,"keratin, type II cytoskeletal 5|58 kda cytokeratin|CK-5|cytokeratin-5|epidermolysis bullosa simplex 2 Dowling-Meara/Kobner/Weber-Cockayne types|keratin 5 (epidermolysis bullosa simplex, Dowling-Meara/Kobner/Weber-Cockayne types)|keratin 5, type II|type-II keratin Kb5",12q13.13,12,NC_000012.12,52514575,52520394,minus,9,148040
9606,Homo sapiens,2660,0,live,MSTN,"GDF8, MSLHP",myostatin,growth/differentiation factor 8,2q32.2,2,NC_000002.12,190055700,190062729,minus,3,601788
9606,Homo sapiens,1594,0,live,CYP27B1,"CP2B, CYP1, CYP1alpha, CYP27B, P450c1, PDDR, VDD1, VDDR, VDDRI, VDR",cytochrome P450 family 27 subfamily B member 1,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial|1alpha(OH)ase|25 hydroxyvitamin D3-1-alpha hydroxylase|25-OHD-1 alpha-hydroxylase|VD3 1A hydroxylase|calcidiol 1-monooxygenase|cytochrome P450 subfamily XXVIIB polypeptide 1|cytochrome P450, family 27, subfamily B, polypeptide 1|cytochrome P450C1 alpha|cytochrome P450VD1-alpha|cytochrome p450 27B1",12q14.1,12,NC_000012.12,57762334,57767078,minus,9,609506
9606,Homo sapiens,5168,0,live,ENPP2,"ATX, ATX-X, AUTOTAXIN, LysoPLD, NPP2, PD-IALPHA, PDNP2",ectonucleotide pyrophosphatase/phosphodiesterase 2,ectonucleotide pyrophosphatase/phosphodiesterase family member 2|E-NPP 2|autotaxin-t|extracellular lysophospholipase D|phosphodiesterase I/nucleotide pyrophosphatase 2|plasma lysophospholipase D,8q24.12,8,NC_000008.11,119557085,119673404,minus,29,601060
9606,Homo sapiens,9759,0,live,HDAC4,"AHO3, BDMR, HA6116, HD4, HDAC-4, HDAC-A, HDACA",histone deacetylase 4,histone deacetylase 4|histone deacetylase A,2q37.3,2,NC_000002.12,239048168,239401647,minus,37,605314
9606,Homo sapiens,10381,0,live,TUBB3,"CDCBM, CDCBM1, CFEOM3, CFEOM3A, FEOM3, TUBB4, beta-4",tubulin beta 3 class III,"tubulin beta-3 chain|class III beta-tubulin|tubulin beta-4 chain|tubulin beta-III|tubulin, beta 3",16q24.3,16,NC_000016.10,89921925,89936097,plus,5,602661
9606,Homo sapiens,4907,0,live,NT5E,"CALJA, CD73, E5NT, NT, NT5, NTE, eN, eNT",5'-nucleotidase ecto,5'-nucleotidase|5'-NT|Purine 5-Prime-Nucleotidase|ecto-5'-nucleotidase,6q14.3,6,NC_000006.12,85449584,85495791,plus,9,129190
9606,Homo sapiens,406996,0,live,MIR214,"MIRN214, miRNA214, mir-214",microRNA 214,hsa-mir-214,1q24.3,1,NC_000001.11,172138798,172138907,minus,1,610721
9606,Homo sapiens,8660,0,live,IRS2,IRS-2,insulin receptor substrate 2,insulin receptor substrate 2,13q34,13,NC_000013.11,109752695,109786583,minus,2,600797
9606,Homo sapiens,51548,0,live,SIRT6,SIR2L6,sirtuin 6,NAD-dependent protein deacetylase sirtuin-6|SIR2-like protein 6|regulatory protein SIR2 homolog 6|sir2-related protein type 6|sirtuin type 6,19p13.3,19,NC_000019.10,4174109,4182563,minus,9,606211
9606,Homo sapiens,637,0,live,BID,FP497,BH3 interacting domain death agonist,BH3-interacting domain death agonist|BH3 interacting domain death agonist Si6 isoform|BID isoform ES(1b)|BID isoform L(2)|BID isoform Si6|Human BID coding sequence|apoptic death agonist|desmocollin type 4|p22 BID,22q11.21,22,NC_000022.11,17734140,17774665,minus,8,601997
9606,Homo sapiens,406988,0,live,MIR205,"MIRN205, mir-205",microRNA 205,hsa-mir-205,1q32.2,1,NC_000001.11,209432133,209432242,plus,1,613147
9606,Homo sapiens,12,0,live,SERPINA3,"AACT, ACT, GIG24, GIG25",serpin family A member 3,"alpha-1-antichymotrypsin|cell growth-inhibiting gene 24/25 protein|growth-inhibiting protein 24|growth-inhibiting protein 25|serine (or cysteine) proteinase inhibitor, clade A, member 3|serpin A3|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",14q32.13,14,NC_000014.9,94612391,94624053,plus,5,107280
9606,Homo sapiens,1890,0,live,TYMP,"ECGF, ECGF1, MEDPS1, MNGIE, MTDPS1, PDECGF, TP, hPD-ECGF",thymidine phosphorylase,thymidine phosphorylase|gliostatin|tdRPase,22q13.33,22,NC_000022.11,50525752,50530085,minus,10,131222
9606,Homo sapiens,51094,0,live,ADIPOR1,"ACDCR1, CGI-45, CGI45, PAQR1, TESBP1A",adiponectin receptor 1,adiponectin receptor protein 1|progestin and adipoQ receptor family member 1|progestin and adipoQ receptor family member I,1q32.1,1,NC_000001.11,202940825,202958572,minus,11,607945
9606,Homo sapiens,6304,0,live,SATB1,,SATB homeobox 1,DNA-binding protein SATB1|special AT-rich sequence binding protein 1 (binds to nuclear matrix/scaffold-associating DNA),3p24.3,3,NC_000003.12,18345377,18445592,minus,17,602075
9606,Homo sapiens,6517,0,live,SLC2A4,GLUT4,solute carrier family 2 member 4,"solute carrier family 2, facilitated glucose transporter member 4|GLUT-4|glucose transporter type 4, insulin-responsive|insulin-responsive glucose transporter type 4|solute carrier family 2 (facilitated glucose transporter), member 4",17p13.1,17,NC_000017.11,7281718,7288257,plus,11,138190
9606,Homo sapiens,1012,0,live,CDH13,"CDHH, P105",cadherin 13,"cadherin-13|H-cadherin (heart)|T-cad|T-cadherin|cadherin 13, H-cadherin (heart)|heart cadherin",16q23.3,16,NC_000016.10,82626823,83800640,plus,20,601364
9606,Homo sapiens,7356,0,live,SCGB1A1,"CC10, CC16, CCPBP, CCSP, UGB, UP-1, UP1",secretoglobin family 1A member 1,"uteroglobin|blastokinin|clara cell phospholipid-binding protein|clara cells 10 kDa secretory protein|secretoglobin, family 1A, member 1 (uteroglobin)|urinary protein 1|urine protein 1",11q12.3,11,NC_000011.10,62419033,62423195,plus,3,192020
9606,Homo sapiens,406907,0,live,MIR124-1,"MIR124A, MIR124A1, MIRN124-1, MIRN124A1, mir-124-1",microRNA 124-1,hsa-mir-124-1|hsa-mir-124a-1|microRNA 124a-1,8p23.1,8,NC_000008.11,9903388,9903472,minus,1,609327
9606,Homo sapiens,5445,0,live,PON2,,paraoxonase 2,serum paraoxonase/arylesterase 2|A-esterase 2|PON 2|aromatic esterase 2|arylesterase 2|paraoxonase nirs|serum aryldialkylphosphatase 2,7q21.3,7,NC_000007.14,95404862,95435072,minus,9,602447
9606,Homo sapiens,1462,0,live,VCAN,"CSPG2, ERVR, GHAP, PG-M, WGN, WGN1",versican,versican core protein|chondroitin sulfate proteoglycan core protein 2|glial hyaluronate-binding protein|large fibroblast proteoglycan|versican proteoglycan,5q14.2-q14.3,5,NC_000005.10,83471674,83582303,plus,15,118661
9606,Homo sapiens,329,0,live,BIRC2,"API1, HIAP2, Hiap-2, MIHB, RNF48, c-IAP1, cIAP1",baculoviral IAP repeat containing 2,baculoviral IAP repeat-containing protein 2|IAP homolog B|IAP-2|NFR2-TRAF signalling complex protein|RING finger protein 48|RING-type E3 ubiquitin transferase BIRC2|TNFR2-TRAF-signaling complex protein 2|apoptosis inhibitor 1|cellular inhibitor of apoptosis 1|inhibitor of apoptosis protein 2,11q22.2,11,NC_000011.10,102347182,102378670,plus,9,601712
9606,Homo sapiens,1316,0,live,KLF6,"BCD1, CBA1, COPEB, CPBP, GBF, PAC1, ST12, ZF9",Kruppel like factor 6,Krueppel-like factor 6|B-cell-derived protein 1|GC-rich binding factor|GC-rich sites-binding factor GBF|Kruppel-like zinc finger protein Zf9|core promoter element-binding protein|proto-oncogene BCD1|protooncogene B-cell derived 1|suppression of tumorigenicity 12 (prostate)|suppressor of tumorigenicity 12 protein|transcription factor Zf9,10p15.2,10,NC_000010.11,3775996,3785281,minus,4,602053
9606,Homo sapiens,5076,0,live,PAX2,"FSGS7, PAPRS",paired box 2,paired box protein Pax-2|paired box homeotic gene 2,10q24.31,10,NC_000010.11,100735396,100829944,plus,14,167409
9606,Homo sapiens,22933,0,live,SIRT2,"SIR2, SIR2L, SIR2L2",sirtuin 2,NAD-dependent protein deacetylase sirtuin-2|NAD-dependent deacetylase sirtuin-2|SIR2-like protein 2|regulatory protein SIR2 homolog 2|silent information regulator 2|sir2-related protein type 2|sirtuin type 2,19q13.2,19,NC_000019.10,38878555,38899862,minus,17,604480
9606,Homo sapiens,701,0,live,BUB1B,"BUB1beta, BUBR1, Bub1A, MAD3L, MVA1, SSK1, hBUBR1",BUB1 mitotic checkpoint serine/threonine kinase B,"mitotic checkpoint serine/threonine-protein kinase BUB1 beta|BUB1B, mitotic checkpoint serine/threonine kinase|MAD3/BUB1-related protein kinase|budding uninhibited by benzimidazoles 1 homolog beta|mitotic checkpoint kinase MAD3L",15q15.1,15,NC_000015.10,40161069,40221123,plus,23,602860
9606,Homo sapiens,55384,0,live,MEG3,"FP504, GTL2, LINC00023, NCRNA00023, PRO0518, PRO2160, onco-lncRNA-83, prebp1",maternally expressed 3,Very putative protein from MEG3 locus|long intergenic non-protein coding RNA 23|maternally expressed 3 (non-protein coding),14q32.2,14,NC_000014.9,100826108,100861026,plus,13,605636
9606,Homo sapiens,10628,0,live,TXNIP,"ARRDC6, EST01027, HHCPA78, THIF, VDUP1",thioredoxin interacting protein,"thioredoxin-interacting protein|thioredoxin binding protein 2|upregulated by 1,25-dihydroxyvitamin D-3|vitamin D3 up-regulated protein 1",1q21.1,1,NC_000001.11,145992435,145996579,minus,7,606599
9606,Homo sapiens,961,0,live,CD47,"IAP, MER6, OA3",CD47 molecule,"leukocyte surface antigen CD47|CD47 antigen (Rh-related antigen, integrin-associated signal transducer)|CD47 glycoprotein|Rh-related antigen|antigen identified by monoclonal antibody 1D8|antigenic surface determinant protein OA3|integrin associated protein|integrin-associated signal transducer",3q13.12,3,NC_000003.12,108043094,108094200,minus,14,601028
9606,Homo sapiens,7364,0,live,UGT2B7,"UDPGT 2B7, UDPGT 2B9, UDPGT2B7, UDPGTH2, UDPGTh-2, UGT2B9",UDP glucuronosyltransferase family 2 member B7,"UDP-glucuronosyltransferase 2B7|3,4-catechol estrogen specific|3,4-catechol estrogen-specific UDPGT|UDP glucuronosyltransferase 2 family, polypeptide B7|UDP-glucuronosyltransferase 2B9|UDP-glucuronyltransferase, family 2, beta-7",4q13.2,4,NC_000004.12,69051264,69112987,plus,8,600068
9606,Homo sapiens,214,0,live,ALCAM,"CD166, MEMD",activated leukocyte cell adhesion molecule,CD166 antigen,3q13.11,3,NC_000003.12,105366713,105576900,plus,16,601662
9606,Homo sapiens,780,0,live,DDR1,"CAK, CD167, DDR, EDDR1, HGK2, MCK10, NEP, NTRK4, PTK3, PTK3A, RTK6, TRKE",discoidin domain receptor tyrosine kinase 1,"epithelial discoidin domain-containing receptor 1|CD167 antigen-like family member A|PTK3A protein tyrosine kinase 3A|cell adhesion kinase|mammary carcinoma kinase 10|neuroepithelial tyrosine kinase|neurotrophic tyrosine kinase, receptor, type 4|protein-tyrosine kinase RTK-6|tyrosine kinase DDR|tyrosine-protein kinase CAK",6p21.33,6,NC_000006.12,30880958,30900156,plus,25,600408
9606,Homo sapiens,5618,0,live,PRLR,"HPRL, MFAB, RI-PRLR, hPRLrI",prolactin receptor,prolactin receptor|hPRL receptor|secreted prolactin binding protein,5p13.2,5,NC_000005.10,35048756,35230724,minus,16,176761
9606,Homo sapiens,3783,0,live,KCNN4,"DHS2, IK, IK1, IKCA1, KCA4, KCa3.1, SK4, hIKCa1, hKCa4, hSK4",potassium calcium-activated channel subfamily N member 4,"intermediate conductance calcium-activated potassium channel protein 4|SKCa 4|SKCa4|potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4|potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4|putative Gardos channel|putative erythrocyte intermediate conductance calcium-activated potassium Gardos channel|small conductance calcium-activated potassium channel 4",19q13.31,19,NC_000019.10,43766533,43782139,minus,10,602754
9606,Homo sapiens,3206,0,live,HOXA10,"HOX1, HOX1.8, HOX1H, PL",homeobox A10,homeobox protein Hox-A10|homeo box A10|homeobox protein 1H|homeobox protein HOXA10|homeobox protein Hox-1.8|homeobox protein Hox-1H,7p15.2,7,NC_000007.14,27170605,27179861,minus,3,142957
9606,Homo sapiens,283131,0,live,NEAT1,"LINC00084, NCRNA00084, TncRNA, VINC",nuclear paraspeckle assembly transcript 1,MENepsilon/beta|long intergenic non-protein coding RNA 84|nuclear enriched abundant transcript 1|nuclear paraspeckle assembly transcript 1 (non-protein coding)|trophoblast MHC class II suppressor|trophoblast-derived noncoding RNA|virus inducible non-coding RNA,11q13.1,11,NC_000011.10,65422798,65445540,plus,1,612769
9606,Homo sapiens,57167,0,live,SALL4,"DRRS, HSAL4, ZNF797",spalt like transcription factor 4,sal-like protein 4|zinc finger protein 797|zinc finger protein SALL4,20q13.2,20,NC_000020.11,51782331,51802521,minus,8,607343
9606,Homo sapiens,5395,0,live,PMS2,"HNPCC4, MLH4CL, PMSL2, PMS2","PMS1 homolog 2, mismatch repair system component","mismatch repair endonuclease PMS2|DNA mismatch repair protein PMS2|PMS1 homolog 2, mismatch repair protein|PMS1 protein homolog 2|PMS2 postmeiotic segregation increased 2|postmeiotic segregation increased 2 nirs variant 6",7p22.1,7,NC_000007.14,5970925,6009106,minus,16,600259
9606,Homo sapiens,3589,0,live,IL11,"AGIF, IL-11",interleukin 11,interleukin-11|adipogenesis inhibitory factor|oprelvekin,19q13.42,19,NC_000019.10,55364382,55370463,minus,5,147681
9606,Homo sapiens,10499,0,live,NCOA2,"GRIP1, KAT13C, NCoA-2, SRC2, TIF2, bHLHe75",nuclear receptor coactivator 2,nuclear receptor coactivator 2|class E basic helix-loop-helix protein 75|glucocorticoid receptor-interacting protein-1|p160 steroid receptor coactivator 2|transcriptional intermediary factor 2,8q13.3,8,NC_000008.11,70109770,70405390,minus,31,601993
9606,Homo sapiens,3623,0,live,INHA,,inhibin subunit alpha,inhibin alpha chain|A-inhibin subunit|inhibin alpha subunit,2q35,2,NC_000002.12,219572310,219575711,plus,2,147380
9606,Homo sapiens,8473,0,live,OGT,"HINCUT-1, HRNT1, MRX106, O-GLCNAC1, OGT",O-linked N-acetylglucosamine (GlcNAc) transferase,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit|O-GlcNAc transferase p110 subunit|O-GlcNAc transferase subunit p110|O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)|O-linked N-acetylglucosamine transferase 110 kDa subunit|UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase|uridinediphospho-N-acetylglucosamine:polypeptide beta-N-acetylglucosaminyl transferase,Xq13.1,X,NC_000023.11,71533104,71575892,plus,22,300255
9606,Homo sapiens,10919,0,live,EHMT2,"BAT8, C6orf30, G9A, GAT8, KMT1C, NG36",euchromatic histone lysine methyltransferase 2,"histone-lysine N-methyltransferase EHMT2|G9A histone methyltransferase|H3-K9-HMTase 3|HLA-B associated transcript 8|ankyrin repeat-containing protein|euchromatic histone-lysine N-methyltransferase 2|histone H3-K9 methyltransferase 3|histone-lysine N-methyltransferase, H3 lysine-9 specific 3|lysine N-methyltransferase 1C",6p21.33,6,NC_000006.12,31879759,31897698,minus,29,604599
9606,Homo sapiens,406911,0,live,MIR125B1,"MIRN125B1, mir-125b-1",microRNA 125b-1,hsa-mir-125b-1,11q24.1,11,NC_000011.10,122099757,122099844,minus,1,610104
9606,Homo sapiens,6659,0,live,SOX4,"CSS10, EVI16",SRY-box transcription factor 4,transcription factor SOX-4|SRY (sex determining region Y)-box 4|SRY-box 4|SRY-related HMG-box gene 4|ecotropic viral integration site 16,6p22.3,6,NC_000006.12,21593751,21598619,plus,1,184430
9606,Homo sapiens,574501,0,live,MIR499A,"MIR499, MIRN499, hsa-mir-499a, mir-499a",microRNA 499a,hsa-mir-499|microRNA 499,20q11.22,20,NC_000020.11,34990376,34990497,plus,1,613614
9606,Homo sapiens,10395,0,live,DLC1,"ARHGAP7, HP, STARD12, p122-RhoGAP",DLC1 Rho GTPase activating protein,rho GTPase-activating protein 7|Rho-GTPase-activating protein 7|START domain-containing protein 12|StAR-related lipid transfer (START) domain containing 12|deleted in liver cancer 1 protein|deleted in liver cancer 1 variant 2|deleted in liver cancer variant 4|epididymis secretory sperm binding protein|rho-type GTPase-activating protein 7,8p22,8,NC_000008.11,13083361,13604620,minus,24,604258
9606,Homo sapiens,708,0,live,C1QBP,"COXPD33, GC1QBP, HABP1, SF2AP32, SF2p32, gC1Q-R, gC1qR, p32",complement C1q binding protein,"complement component 1 Q subcomponent-binding protein, mitochondrial|ASF/SF2-associated protein p32|C1q globular domain-binding protein|complement component 1, q subcomponent binding protein|glycoprotein gC1qBP|hyaluronan-binding protein 1|mitochondrial matrix protein p32|p33|splicing factor SF2-associated protein",17p13.2,17,NC_000017.11,5432777,5439155,minus,6,601269
9606,Homo sapiens,27122,0,live,DKK3,"REIC, RIG",dickkopf WNT signaling pathway inhibitor 3,dickkopf-related protein 3|RIG-like 5-6|RIG-like 7-1|dickkopf 3 homolog|dickkopf homolog 3|dickkopf-3|dkk-3|hDkk-3|regulated in glioma,11p15.3,11,NC_000011.10,11962979,12009827,minus,12,605416
9606,Homo sapiens,5047,0,live,PAEP,"GD, GdA, GdF, GdS, PAEG, PEP, PP14, ZIF-1",progestagen associated endometrial protein,"glycodelin|PEG|PP14 protein (placental protein 14)|alpha uterine protein|glycodelin-A|glycodelin-F|glycodelin-S|placental protein 14|pregnancy-associated endometrial alpha-2 globulin|progestagen-associated endometrial protein (placental protein 14, pregnancy-associated endometrial a|progesterone-associated endometrial protein|zona-binding inhibitory factor-1",9q34.3,9,NC_000009.12,135561627,135566955,plus,7,173310
9606,Homo sapiens,840,0,live,CASP7,"CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3",caspase 7,"caspase-7|ICE-like apoptotic protease 3|apoptotic protease MCH-3|caspase 7, apoptosis-related cysteine peptidase|caspase 7, apoptosis-related cysteine protease",10q25.3,10,NC_000010.11,113679162,113730909,plus,13,601761
9606,Homo sapiens,2296,0,live,FOXC1,"ARA, ASGD3, FKHL7, FREAC-3, FREAC3, IGDA, IHG1, IRID1, RIEG3",forkhead box C1,"forkhead box protein C1|forkhead box C1 protein|forkhead, drosophila, homolog-like 7|forkhead-related activator 3|forkhead-related protein FKHL7|forkhead-related transcription factor 3|forkhead/winged helix-like transcription factor 7|myeloid factor-delta",6p25.3,6,NC_000006.12,1609915,1613897,plus,1,601090
9606,Homo sapiens,2739,0,live,GLO1,"GLOD1, GLYI, HEL-S-74",glyoxalase I,lactoylglutathione lyase|S-D-lactoylglutathione methylglyoxal lyase|aldoketomutase|epididymis secretory protein Li 74|glx I|glyoxalase domain containing 1|ketone-aldehyde mutase|lactoyl glutathione lyase|methylglyoxalase,6p21.2,6,NC_000006.12,38675925,38703145,minus,6,138750
9606,Homo sapiens,145264,0,live,SERPINA12,OL-64,serpin family A member 12,"serpin A12|serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12|vaspin|visceral adipose tissue-derived serine protease inhibitor|visceral adipose-specific SERPIN",14q32.13,14,NC_000014.9,94481651,94517844,minus,9,617471
9606,Homo sapiens,406933,0,live,MIR141,"MIRN141, mir-141",microRNA 141,hsa-mir-141,12p13.31,12,NC_000012.12,6964097,6964191,plus,1,612093
9606,Homo sapiens,406983,0,live,MIR200A,"MIRN200A, mir-200a",microRNA 200a,hsa-mir-200a,1p36.33,1,NC_000001.11,1167863,1167952,plus,1,612090
9606,Homo sapiens,112476,0,live,PRRT2,"BFIC2, BFIS2, DSPB3, DYT10, EKD1, FICCA, ICCA, IFITMD1, PKC",proline rich transmembrane protein 2,proline-rich transmembrane protein 2|dispanin subfamily B member 3|dystonia 10|infantile convulsions and paroxysmal choreoathetosis|interferon induced transmembrane protein domain containing 1,16p11.2,16,NC_000016.10,29812193,29815920,plus,2,614386
9606,Homo sapiens,6416,0,live,MAP2K4,"JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1",mitogen-activated protein kinase kinase 4,dual specificity mitogen-activated protein kinase kinase 4|JNK-activated kinase 1|JNK-activating kinase 1|MAP kinase kinase 4|MAPK/ERK kinase 4|MAPKK 4|MEK 4|SAPK/ERK kinase 1|c-Jun N-terminal kinase kinase 1|stress-activated protein kinase kinase 1,17p12,17,NC_000017.11,12020822,12143828,plus,15,601335
9606,Homo sapiens,993,0,live,CDC25A,CDC25A2,cell division cycle 25A,M-phase inducer phosphatase 1|CDC25 isoform A1-CAG|CDC25A2-CAG isoform|dual specificity phosphatase CDC25A,3p21.31,3,NC_000003.12,48157146,48188417,minus,15,116947
9606,Homo sapiens,5291,0,live,PIK3CB,"P110BETA, PI3K, PI3KBETA, PIK3C1","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform|PI3-kinase p110 subunit beta|PI3-kinase subunit beta|PI3K-beta|PtdIns-3-kinase p110|phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta|phosphoinositide-3-kinase, catalytic, beta polypeptide|ptdIns-3-kinase subunit beta|ptdIns-3-kinase subunit p110-beta",3q22.3,3,NC_000003.12,138652698,138834928,minus,27,602925
9606,Homo sapiens,7272,0,live,TTK,"CT96, ESK, MPH1, MPS1, MPS1L1, PYT",TTK protein kinase,dual specificity protein kinase TTK|cancer/testis antigen 96|monopolar spindle 1 kinase|monopolar spindle 1-like 1|phosphotyrosine picked threonine kinase|phosphotyrosine picked threonine-protein kinase,6q14.1,6,NC_000006.12,80004147,80042651,plus,23,604092
9606,Homo sapiens,2101,0,live,ESRRA,"ERR1, ERRa, ERRalpha, ESRL1, NR3B1",estrogen related receptor alpha,steroid hormone receptor ERR1|ERR-alpha|estrogen receptor-like 1|estrogen-related nuclear receptor alpha|nuclear receptor subfamily 3 group B member 1,11q13.1,11,NC_000011.10,64305524,64316743,plus,8,601998
9606,Homo sapiens,3292,0,live,HSD17B1,"17-beta-HSD, 20-alpha-HSD, E2DH, EDH17B2, EDHB17, HSD17, SDR28C1",hydroxysteroid 17-beta dehydrogenase 1,"estradiol 17-beta-dehydrogenase 1|17-beta-HSD 1|17-beta-hydroxysteroid dehydrogenase type 1|20 alpha-hydroxysteroid dehydrogenase|placental 17-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 28C member 1|short chain dehydrogenase/reductase family 28CE, member 1",17q21.2,17,NC_000017.11,42552923,42555214,plus,6,109684
9606,Homo sapiens,406903,0,live,MIR10B,"MIRN10B, hsa-mir-10b, miRNA10B, mir-10b",microRNA 10b,,2q31.1,2,NC_000002.12,176150303,176150412,plus,1,611576
9606,Homo sapiens,1364,0,live,CLDN4,"CPE-R, CPER, CPETR, CPETR1, WBSCR8, hCPE-R",claudin 4,claudin-4|CPE-receptor|Clostridium perfringens enterotoxin receptor 1|Williams-Beuren syndrome chromosomal region 8 protein,7q11.23,7,NC_000007.14,73830863,73832693,plus,1,602909
